sls_ord_num,product_key,customer_key,sls_sales,sls_quantity,sls_price,sls_order_dt,sls_ship_dt,sls_due_dt
SO53662,132,12417,1120,1,1120,01-03-2013,08-03-2013,13-03-2013
SO53662,245,12417,35,1,35,01-03-2013,08-03-2013,13-03-2013
SO53663,125,1292,2320,1,2320,01-03-2013,08-03-2013,13-03-2013
SO53663,104,1292,10,1,10,01-03-2013,08-03-2013,13-03-2013
SO53663,295,1292,5,1,5,01-03-2013,08-03-2013,13-03-2013
SO53663,246,1292,35,1,35,01-03-2013,08-03-2013,13-03-2013
SO53663,251,1292,50,1,50,01-03-2013,08-03-2013,13-03-2013
SO53663,280,1292,9,1,9,01-03-2013,08-03-2013,13-03-2013
SO53664,124,1306,2320,1,2320,01-03-2013,08-03-2013,13-03-2013
SO53665,143,13538,2443,1,2443,01-03-2013,08-03-2013,13-03-2013
SO53665,105,13538,9,1,9,01-03-2013,08-03-2013,13-03-2013
SO53665,295,13538,5,1,5,01-03-2013,08-03-2013,13-03-2013
SO53665,276,13538,54,1,54,01-03-2013,08-03-2013,13-03-2013
SO53666,260,177,120,1,120,01-03-2013,08-03-2013,13-03-2013
SO53667,282,72,25,1,25,01-03-2013,08-03-2013,13-03-2013
SO53667,259,72,2,1,2,01-03-2013,08-03-2013,13-03-2013
SO53668,283,8591,30,1,30,01-03-2013,08-03-2013,13-03-2013
SO53668,259,8591,2,1,2,01-03-2013,08-03-2013,13-03-2013
SO53669,174,5487,22,1,22,01-03-2013,08-03-2013,13-03-2013
SO53669,247,5487,55,1,55,01-03-2013,08-03-2013,13-03-2013
SO53670,174,7212,22,1,22,01-03-2013,08-03-2013,13-03-2013
SO53670,244,7212,35,1,35,01-03-2013,08-03-2013,13-03-2013
SO53671,284,10564,35,1,35,01-03-2013,08-03-2013,13-03-2013
SO53671,289,10564,5,1,5,01-03-2013,08-03-2013,13-03-2013
SO53672,291,3684,5,1,5,01-03-2013,08-03-2013,13-03-2013
SO53672,105,3684,9,1,9,01-03-2013,08-03-2013,13-03-2013
SO53672,295,3684,5,1,5,01-03-2013,08-03-2013,13-03-2013
SO53673,166,16365,9,1,9,01-03-2013,08-03-2013,13-03-2013
SO53673,272,16365,70,1,70,01-03-2013,08-03-2013,13-03-2013
SO53674,259,7734,2,1,2,01-03-2013,08-03-2013,13-03-2013
SO53675,290,7326,4,1,4,01-03-2013,08-03-2013,13-03-2013
SO53675,287,7326,33,1,33,01-03-2013,08-03-2013,13-03-2013
SO53675,259,7326,2,1,2,01-03-2013,08-03-2013,13-03-2013
SO53676,137,4689,1701,1,1701,01-03-2013,08-03-2013,13-03-2013
SO53677,109,8504,540,1,540,01-03-2013,08-03-2013,13-03-2013
SO53677,104,8504,10,1,10,01-03-2013,08-03-2013,13-03-2013
SO53677,295,8504,5,1,5,01-03-2013,08-03-2013,13-03-2013
SO53677,276,8504,54,1,54,01-03-2013,08-03-2013,13-03-2013
SO53678,142,16310,2443,1,2443,01-03-2013,08-03-2013,13-03-2013
SO53678,105,16310,9,1,9,01-03-2013,08-03-2013,13-03-2013
SO53678,295,16310,5,1,5,01-03-2013,08-03-2013,13-03-2013
SO53679,139,1322,2443,1,2443,01-03-2013,08-03-2013,13-03-2013
SO53679,295,1322,5,1,5,01-03-2013,08-03-2013,13-03-2013
SO53679,105,1322,9,1,9,01-03-2013,08-03-2013,13-03-2013
SO53679,244,1322,35,1,35,01-03-2013,08-03-2013,13-03-2013
SO53680,118,2767,769,1,769,01-03-2013,08-03-2013,13-03-2013
SO53680,248,2767,50,1,50,01-03-2013,08-03-2013,13-03-2013
SO53681,291,16037,5,1,5,01-03-2013,08-03-2013,13-03-2013
SO53681,259,16037,2,1,2,01-03-2013,08-03-2013,13-03-2013
SO53682,290,254,4,1,4,01-03-2013,08-03-2013,13-03-2013
SO53682,286,254,25,1,25,01-03-2013,08-03-2013,13-03-2013
SO53682,244,254,35,1,35,01-03-2013,08-03-2013,13-03-2013
SO53683,288,2757,29,1,29,01-03-2013,08-03-2013,13-03-2013
SO53683,291,2757,5,1,5,01-03-2013,08-03-2013,13-03-2013
SO53683,233,2757,24,1,24,01-03-2013,08-03-2013,13-03-2013
SO53684,289,143,5,1,5,01-03-2013,08-03-2013,13-03-2013
SO53684,283,143,30,1,30,01-03-2013,08-03-2013,13-03-2013
SO53684,246,143,35,1,35,01-03-2013,08-03-2013,13-03-2013
SO53685,289,11744,5,1,5,01-03-2013,08-03-2013,13-03-2013
SO53685,283,11744,30,1,30,01-03-2013,08-03-2013,13-03-2013
SO53685,174,11744,22,1,22,01-03-2013,08-03-2013,13-03-2013
SO53685,166,11744,9,1,9,01-03-2013,08-03-2013,13-03-2013
SO53686,104,3633,10,1,10,01-03-2013,08-03-2013,13-03-2013
SO53687,274,7813,70,1,70,01-03-2013,08-03-2013,13-03-2013
SO53688,289,17240,5,1,5,01-03-2013,08-03-2013,13-03-2013
SO53688,259,17240,2,1,2,01-03-2013,08-03-2013,13-03-2013
SO53689,289,9695,5,1,5,01-03-2013,08-03-2013,13-03-2013
SO53689,174,9695,22,1,22,01-03-2013,08-03-2013,13-03-2013
SO53689,260,9695,120,1,120,01-03-2013,08-03-2013,13-03-2013
SO53690,289,3994,5,1,5,01-03-2013,08-03-2013,13-03-2013
SO53690,284,3994,35,1,35,01-03-2013,08-03-2013,13-03-2013
SO53690,246,3994,35,1,35,01-03-2013,08-03-2013,13-03-2013
SO53691,174,2303,22,1,22,01-03-2013,08-03-2013,13-03-2013
SO53691,246,2303,35,1,35,01-03-2013,08-03-2013,13-03-2013
SO53692,287,1506,33,1,33,01-03-2013,08-03-2013,13-03-2013
SO53692,290,1506,4,1,4,01-03-2013,08-03-2013,13-03-2013
SO53693,166,11318,9,1,9,01-03-2013,08-03-2013,13-03-2013
SO53693,295,11318,5,1,5,01-03-2013,08-03-2013,13-03-2013
SO53694,275,552,54,1,54,01-03-2013,08-03-2013,13-03-2013
SO53695,290,15412,4,1,4,01-03-2013,08-03-2013,13-03-2013
SO53695,247,15412,55,1,55,01-03-2013,08-03-2013,13-03-2013
SO53696,282,4451,25,1,25,01-03-2013,08-03-2013,13-03-2013
SO53696,289,4451,5,1,5,01-03-2013,08-03-2013,13-03-2013
SO53696,259,4451,2,1,2,01-03-2013,08-03-2013,13-03-2013
SO53697,286,5321,25,1,25,01-03-2013,08-03-2013,13-03-2013
SO53697,233,5321,24,1,24,01-03-2013,08-03-2013,13-03-2013
SO53698,283,7625,30,1,30,01-03-2013,08-03-2013,13-03-2013
SO53699,291,15910,5,1,5,01-03-2013,08-03-2013,13-03-2013
SO53699,288,15910,29,1,29,01-03-2013,08-03-2013,13-03-2013
SO53699,166,15910,9,1,9,01-03-2013,08-03-2013,13-03-2013
SO53699,246,15910,35,1,35,01-03-2013,08-03-2013,13-03-2013
SO53700,284,1067,35,1,35,01-03-2013,08-03-2013,13-03-2013
SO53701,289,865,5,1,5,01-03-2013,08-03-2013,13-03-2013
SO53701,284,865,35,1,35,01-03-2013,08-03-2013,13-03-2013
SO53702,174,3737,22,1,22,01-03-2013,08-03-2013,13-03-2013
SO53702,294,3737,64,1,64,01-03-2013,08-03-2013,13-03-2013
SO53703,174,5772,22,1,22,01-03-2013,08-03-2013,13-03-2013
SO53704,174,5097,22,1,22,01-03-2013,08-03-2013,13-03-2013
SO53704,248,5097,50,1,50,01-03-2013,08-03-2013,13-03-2013
SO53704,279,5097,9,1,9,01-03-2013,08-03-2013,13-03-2013
SO53705,135,5898,1701,1,1701,01-03-2013,08-03-2013,13-03-2013
SO53705,275,5898,54,1,54,01-03-2013,08-03-2013,13-03-2013
SO53705,166,5898,9,1,9,01-03-2013,08-03-2013,13-03-2013
SO53706,117,2918,769,1,769,01-03-2013,08-03-2013,13-03-2013
SO53706,283,2918,30,1,30,01-03-2013,08-03-2013,13-03-2013
SO53706,289,2918,5,1,5,01-03-2013,08-03-2013,13-03-2013
SO53706,244,2918,35,1,35,01-03-2013,08-03-2013,13-03-2013
SO53707,120,1165,2295,1,2295,01-03-2013,08-03-2013,13-03-2013
SO53707,284,1165,35,1,35,01-03-2013,08-03-2013,13-03-2013
SO53708,122,539,2295,1,2295,01-03-2013,08-03-2013,13-03-2013
SO53708,174,539,22,1,22,01-03-2013,08-03-2013,13-03-2013
SO53709,162,17949,2384,1,2384,01-03-2013,08-03-2013,13-03-2013
SO53709,246,17949,35,1,35,01-03-2013,08-03-2013,13-03-2013
SO53710,141,7736,2443,1,2443,01-03-2013,08-03-2013,13-03-2013
SO53711,145,5655,742,1,742,01-03-2013,08-03-2013,13-03-2013
SO53711,166,5655,9,1,9,01-03-2013,08-03-2013,13-03-2013
SO53712,124,463,2320,1,2320,01-03-2013,08-03-2013,13-03-2013
SO53712,259,463,2,1,2,01-03-2013,08-03-2013,13-03-2013
SO53713,124,895,2320,1,2320,01-03-2013,08-03-2013,13-03-2013
SO53713,284,895,35,1,35,01-03-2013,08-03-2013,13-03-2013
SO53713,289,895,5,1,5,01-03-2013,08-03-2013,13-03-2013
SO53713,245,895,35,1,35,01-03-2013,08-03-2013,13-03-2013
SO53714,126,5361,540,1,540,01-03-2013,08-03-2013,13-03-2013
SO53714,105,5361,9,1,9,01-03-2013,08-03-2013,13-03-2013
SO53714,295,5361,5,1,5,01-03-2013,08-03-2013,13-03-2013
SO53715,126,10811,540,1,540,01-03-2013,08-03-2013,13-03-2013
SO53715,105,10811,9,1,9,01-03-2013,08-03-2013,13-03-2013
SO53715,295,10811,5,1,5,01-03-2013,08-03-2013,13-03-2013
SO53715,166,10811,9,1,9,01-03-2013,08-03-2013,13-03-2013
SO53716,126,11347,540,1,540,01-03-2013,08-03-2013,13-03-2013
SO53716,245,11347,35,1,35,01-03-2013,08-03-2013,13-03-2013
SO53717,126,10757,540,1,540,01-03-2013,08-03-2013,13-03-2013
SO53717,105,10757,9,1,9,01-03-2013,08-03-2013,13-03-2013
SO53717,295,10757,5,1,5,01-03-2013,08-03-2013,13-03-2013
SO53718,131,8684,1120,1,1120,01-03-2013,08-03-2013,13-03-2013
SO53718,105,8684,9,1,9,01-03-2013,08-03-2013,13-03-2013
SO53718,166,8684,9,1,9,01-03-2013,08-03-2013,13-03-2013
SO53718,295,8684,5,1,5,01-03-2013,08-03-2013,13-03-2013
SO53719,127,11482,540,1,540,01-03-2013,08-03-2013,13-03-2013
SO53719,235,11482,24,1,24,01-03-2013,08-03-2013,13-03-2013
SO53720,140,7490,2443,1,2443,02-03-2013,09-03-2013,14-03-2013
SO53720,244,7490,35,1,35,02-03-2013,09-03-2013,14-03-2013
SO53720,235,7490,24,1,24,02-03-2013,09-03-2013,14-03-2013
SO53721,123,569,2320,1,2320,02-03-2013,09-03-2013,14-03-2013
SO53722,286,6078,25,1,25,02-03-2013,09-03-2013,14-03-2013
SO53722,290,6078,4,1,4,02-03-2013,09-03-2013,14-03-2013
SO53722,244,6078,35,1,35,02-03-2013,09-03-2013,14-03-2013
SO53722,235,6078,24,1,24,02-03-2013,09-03-2013,14-03-2013
SO53723,283,4466,30,1,30,02-03-2013,09-03-2013,14-03-2013
SO53724,289,10962,5,1,5,02-03-2013,09-03-2013,14-03-2013
SO53724,284,10962,35,1,35,02-03-2013,09-03-2013,14-03-2013
SO53724,259,10962,2,1,2,02-03-2013,09-03-2013,14-03-2013
SO53725,285,15140,21,1,21,02-03-2013,09-03-2013,14-03-2013
SO53725,290,15140,4,1,4,02-03-2013,09-03-2013,14-03-2013
SO53725,279,15140,9,1,9,02-03-2013,09-03-2013,14-03-2013
SO53726,291,16721,5,1,5,02-03-2013,09-03-2013,14-03-2013
SO53726,245,16721,35,1,35,02-03-2013,09-03-2013,14-03-2013
SO53727,289,10376,5,1,5,02-03-2013,09-03-2013,14-03-2013
SO53727,246,10376,35,1,35,02-03-2013,09-03-2013,14-03-2013
SO53728,291,17217,5,1,5,02-03-2013,09-03-2013,14-03-2013
SO53728,259,17217,2,1,2,02-03-2013,09-03-2013,14-03-2013
SO53729,138,10094,1701,1,1701,02-03-2013,09-03-2013,14-03-2013
SO53729,290,10094,4,1,4,02-03-2013,09-03-2013,14-03-2013
SO53729,286,10094,25,1,25,02-03-2013,09-03-2013,14-03-2013
SO53729,259,10094,2,1,2,02-03-2013,09-03-2013,14-03-2013
SO53730,139,8480,2443,1,2443,02-03-2013,09-03-2013,14-03-2013
SO53731,288,15723,29,1,29,02-03-2013,09-03-2013,14-03-2013
SO53731,291,15723,5,1,5,02-03-2013,09-03-2013,14-03-2013
SO53732,285,17083,21,1,21,02-03-2013,09-03-2013,14-03-2013
SO53732,290,17083,4,1,4,02-03-2013,09-03-2013,14-03-2013
SO53732,244,17083,35,1,35,02-03-2013,09-03-2013,14-03-2013
SO53733,291,16996,5,1,5,02-03-2013,09-03-2013,14-03-2013
SO53734,290,13398,4,1,4,02-03-2013,09-03-2013,14-03-2013
SO53734,287,13398,33,1,33,02-03-2013,09-03-2013,14-03-2013
SO53734,259,13398,2,1,2,02-03-2013,09-03-2013,14-03-2013
SO53735,283,12736,30,1,30,02-03-2013,09-03-2013,14-03-2013
SO53735,289,12736,5,1,5,02-03-2013,09-03-2013,14-03-2013
SO53736,282,15011,25,1,25,02-03-2013,09-03-2013,14-03-2013
SO53737,283,11550,30,1,30,02-03-2013,09-03-2013,14-03-2013
SO53737,295,11550,5,1,5,02-03-2013,09-03-2013,14-03-2013
SO53738,283,12116,30,1,30,02-03-2013,09-03-2013,14-03-2013
SO53738,295,12116,5,1,5,02-03-2013,09-03-2013,14-03-2013
SO53739,104,3456,10,1,10,02-03-2013,09-03-2013,14-03-2013
SO53739,295,3456,5,1,5,02-03-2013,09-03-2013,14-03-2013
SO53739,280,3456,9,1,9,02-03-2013,09-03-2013,14-03-2013
SO53740,283,12050,30,1,30,02-03-2013,09-03-2013,14-03-2013
SO53740,289,12050,5,1,5,02-03-2013,09-03-2013,14-03-2013
SO53741,295,13772,5,1,5,02-03-2013,09-03-2013,14-03-2013
SO53741,247,13772,55,1,55,02-03-2013,09-03-2013,14-03-2013
SO53742,289,4421,5,1,5,02-03-2013,09-03-2013,14-03-2013
SO53743,174,2936,22,1,22,02-03-2013,09-03-2013,14-03-2013
SO53743,246,2936,35,1,35,02-03-2013,09-03-2013,14-03-2013
SO53744,274,4106,70,1,70,02-03-2013,09-03-2013,14-03-2013
SO53744,249,4106,50,1,50,02-03-2013,09-03-2013,14-03-2013
SO53745,174,4066,22,1,22,02-03-2013,09-03-2013,14-03-2013
SO53745,259,4066,2,1,2,02-03-2013,09-03-2013,14-03-2013
SO53746,174,3247,22,1,22,02-03-2013,09-03-2013,14-03-2013
SO53746,248,3247,50,1,50,02-03-2013,09-03-2013,14-03-2013
SO53747,284,5598,35,1,35,02-03-2013,09-03-2013,14-03-2013
SO53747,289,5598,5,1,5,02-03-2013,09-03-2013,14-03-2013
SO53747,292,5598,64,1,64,02-03-2013,09-03-2013,14-03-2013
SO53748,166,3810,9,1,9,02-03-2013,09-03-2013,14-03-2013
SO53748,273,3810,70,1,70,02-03-2013,09-03-2013,14-03-2013
SO53749,290,15408,4,1,4,02-03-2013,09-03-2013,14-03-2013
SO53749,259,15408,2,1,2,02-03-2013,09-03-2013,14-03-2013
SO53749,260,15408,120,1,120,02-03-2013,09-03-2013,14-03-2013
SO53750,290,1541,4,1,4,02-03-2013,09-03-2013,14-03-2013
SO53750,285,1541,21,1,21,02-03-2013,09-03-2013,14-03-2013
SO53751,285,14692,21,1,21,02-03-2013,09-03-2013,14-03-2013
SO53751,290,14692,4,1,4,02-03-2013,09-03-2013,14-03-2013
SO53751,259,14692,2,1,2,02-03-2013,09-03-2013,14-03-2013
SO53752,291,17920,5,1,5,02-03-2013,09-03-2013,14-03-2013
SO53753,284,174,35,1,35,02-03-2013,09-03-2013,14-03-2013
SO53754,174,2438,22,1,22,02-03-2013,09-03-2013,14-03-2013
SO53754,248,2438,50,1,50,02-03-2013,09-03-2013,14-03-2013
SO53754,280,2438,9,1,9,02-03-2013,09-03-2013,14-03-2013
SO53755,106,10742,540,1,540,02-03-2013,09-03-2013,14-03-2013
SO53755,166,10742,9,1,9,02-03-2013,09-03-2013,14-03-2013
SO53756,109,8111,540,1,540,02-03-2013,09-03-2013,14-03-2013
SO53756,289,8111,5,1,5,02-03-2013,09-03-2013,14-03-2013
SO53756,282,8111,25,1,25,02-03-2013,09-03-2013,14-03-2013
SO53756,245,8111,35,1,35,02-03-2013,09-03-2013,14-03-2013
SO53757,139,5238,2443,1,2443,02-03-2013,09-03-2013,14-03-2013
SO53757,290,5238,4,1,4,02-03-2013,09-03-2013,14-03-2013
SO53757,287,5238,33,1,33,02-03-2013,09-03-2013,14-03-2013
SO53757,245,5238,35,1,35,02-03-2013,09-03-2013,14-03-2013
SO53758,119,2916,769,1,769,02-03-2013,09-03-2013,14-03-2013
SO53758,273,2916,70,1,70,02-03-2013,09-03-2013,14-03-2013
SO53758,233,2916,24,1,24,02-03-2013,09-03-2013,14-03-2013
SO53759,123,1179,2320,1,2320,02-03-2013,09-03-2013,14-03-2013
SO53759,245,1179,35,1,35,02-03-2013,09-03-2013,14-03-2013
SO53760,121,1143,2295,1,2295,02-03-2013,09-03-2013,14-03-2013
SO53760,174,1143,22,1,22,02-03-2013,09-03-2013,14-03-2013
SO53760,295,1143,5,1,5,02-03-2013,09-03-2013,14-03-2013
SO53760,104,1143,10,1,10,02-03-2013,09-03-2013,14-03-2013
SO53760,245,1143,35,1,35,02-03-2013,09-03-2013,14-03-2013
SO53761,121,1115,2295,1,2295,02-03-2013,09-03-2013,14-03-2013
SO53761,174,1115,22,1,22,02-03-2013,09-03-2013,14-03-2013
SO53761,280,1115,9,1,9,02-03-2013,09-03-2013,14-03-2013
SO53762,122,1084,2295,1,2295,02-03-2013,09-03-2013,14-03-2013
SO53762,260,1084,120,1,120,02-03-2013,09-03-2013,14-03-2013
SO53763,152,15226,742,1,742,02-03-2013,09-03-2013,14-03-2013
SO53764,145,16792,742,1,742,02-03-2013,09-03-2013,14-03-2013
SO53764,244,16792,35,1,35,02-03-2013,09-03-2013,14-03-2013
SO53765,162,9,2384,1,2384,02-03-2013,09-03-2013,14-03-2013
SO53765,246,9,35,1,35,02-03-2013,09-03-2013,14-03-2013
SO53766,143,7717,2443,1,2443,02-03-2013,09-03-2013,14-03-2013
SO53767,150,17841,742,1,742,02-03-2013,09-03-2013,14-03-2013
SO53767,278,17841,54,1,54,02-03-2013,09-03-2013,14-03-2013
SO53767,233,17841,24,1,24,02-03-2013,09-03-2013,14-03-2013
SO53768,123,755,2320,1,2320,02-03-2013,09-03-2013,14-03-2013
SO53769,122,918,2295,1,2295,02-03-2013,09-03-2013,14-03-2013
SO53769,284,918,35,1,35,02-03-2013,09-03-2013,14-03-2013
SO53769,289,918,5,1,5,02-03-2013,09-03-2013,14-03-2013
SO53769,259,918,2,1,2,02-03-2013,09-03-2013,14-03-2013
SO53770,159,18278,2384,1,2384,02-03-2013,09-03-2013,14-03-2013
SO53770,246,18278,35,1,35,02-03-2013,09-03-2013,14-03-2013
SO53771,132,10311,1120,1,1120,02-03-2013,09-03-2013,14-03-2013
SO53772,141,7487,2443,1,2443,03-03-2013,10-03-2013,15-03-2013
SO53773,133,12524,1120,1,1120,03-03-2013,10-03-2013,15-03-2013
SO53773,244,12524,35,1,35,03-03-2013,10-03-2013,15-03-2013
SO53774,290,3859,4,1,4,03-03-2013,10-03-2013,15-03-2013
SO53774,286,3859,25,1,25,03-03-2013,10-03-2013,15-03-2013
SO53774,281,3859,159,1,159,03-03-2013,10-03-2013,15-03-2013
SO53775,174,11948,22,1,22,03-03-2013,10-03-2013,15-03-2013
SO53775,275,11948,54,1,54,03-03-2013,10-03-2013,15-03-2013
SO53776,285,15425,21,1,21,03-03-2013,10-03-2013,15-03-2013
SO53776,290,15425,4,1,4,03-03-2013,10-03-2013,15-03-2013
SO53776,277,15425,54,1,54,03-03-2013,10-03-2013,15-03-2013
SO53777,289,13896,5,1,5,03-03-2013,10-03-2013,15-03-2013
SO53778,295,11918,5,1,5,03-03-2013,10-03-2013,15-03-2013
SO53779,289,14245,5,1,5,03-03-2013,10-03-2013,15-03-2013
SO53779,166,14245,9,1,9,03-03-2013,10-03-2013,15-03-2013
SO53779,168,14245,8,1,8,03-03-2013,10-03-2013,15-03-2013
SO53780,104,17940,10,1,10,03-03-2013,10-03-2013,15-03-2013
SO53780,295,17940,5,1,5,03-03-2013,10-03-2013,15-03-2013
SO53781,291,8104,5,1,5,03-03-2013,10-03-2013,15-03-2013
SO53781,288,8104,29,1,29,03-03-2013,10-03-2013,15-03-2013
SO53781,168,8104,8,1,8,03-03-2013,10-03-2013,15-03-2013
SO53782,139,9043,2443,1,2443,03-03-2013,10-03-2013,15-03-2013
SO53782,168,9043,8,1,8,03-03-2013,10-03-2013,15-03-2013
SO53783,140,13535,2443,1,2443,03-03-2013,10-03-2013,15-03-2013
SO53783,287,13535,33,1,33,03-03-2013,10-03-2013,15-03-2013
SO53783,290,13535,4,1,4,03-03-2013,10-03-2013,15-03-2013
SO53783,276,13535,54,1,54,03-03-2013,10-03-2013,15-03-2013
SO53784,140,16317,2443,1,2443,03-03-2013,10-03-2013,15-03-2013
SO53785,118,2796,769,1,769,03-03-2013,10-03-2013,15-03-2013
SO53785,104,2796,10,1,10,03-03-2013,10-03-2013,15-03-2013
SO53786,259,197,2,1,2,03-03-2013,10-03-2013,15-03-2013
SO53787,259,280,2,1,2,03-03-2013,10-03-2013,15-03-2013
SO53788,285,5732,21,1,21,03-03-2013,10-03-2013,15-03-2013
SO53788,290,5732,4,1,4,03-03-2013,10-03-2013,15-03-2013
SO53788,246,5732,35,1,35,03-03-2013,10-03-2013,15-03-2013
SO53788,233,5732,24,1,24,03-03-2013,10-03-2013,15-03-2013
SO53789,288,263,29,1,29,03-03-2013,10-03-2013,15-03-2013
SO53790,283,1796,30,1,30,03-03-2013,10-03-2013,15-03-2013
SO53790,289,1796,5,1,5,03-03-2013,10-03-2013,15-03-2013
SO53790,259,1796,2,1,2,03-03-2013,10-03-2013,15-03-2013
SO53791,283,1445,30,1,30,03-03-2013,10-03-2013,15-03-2013
SO53791,289,1445,5,1,5,03-03-2013,10-03-2013,15-03-2013
SO53792,104,10300,10,1,10,03-03-2013,10-03-2013,15-03-2013
SO53792,295,10300,5,1,5,03-03-2013,10-03-2013,15-03-2013
SO53792,292,10300,64,1,64,03-03-2013,10-03-2013,15-03-2013
SO53793,274,8775,70,1,70,03-03-2013,10-03-2013,15-03-2013
SO53793,235,8775,24,1,24,03-03-2013,10-03-2013,15-03-2013
SO53793,276,8775,54,1,54,03-03-2013,10-03-2013,15-03-2013
SO53794,104,9507,10,1,10,03-03-2013,10-03-2013,15-03-2013
SO53794,295,9507,5,1,5,03-03-2013,10-03-2013,15-03-2013
SO53794,276,9507,54,1,54,03-03-2013,10-03-2013,15-03-2013
SO53795,274,9279,70,1,70,03-03-2013,10-03-2013,15-03-2013
SO53796,274,9072,70,1,70,03-03-2013,10-03-2013,15-03-2013
SO53796,279,9072,9,1,9,03-03-2013,10-03-2013,15-03-2013
SO53797,274,9116,70,1,70,03-03-2013,10-03-2013,15-03-2013
SO53797,249,9116,50,1,50,03-03-2013,10-03-2013,15-03-2013
SO53798,295,7535,5,1,5,03-03-2013,10-03-2013,15-03-2013
SO53798,249,7535,50,1,50,03-03-2013,10-03-2013,15-03-2013
SO53799,295,7124,5,1,5,03-03-2013,10-03-2013,15-03-2013
SO53800,295,6591,5,1,5,03-03-2013,10-03-2013,15-03-2013
SO53801,295,6438,5,1,5,03-03-2013,10-03-2013,15-03-2013
SO53801,277,6438,54,1,54,03-03-2013,10-03-2013,15-03-2013
SO53802,295,5384,5,1,5,03-03-2013,10-03-2013,15-03-2013
SO53802,278,5384,54,1,54,03-03-2013,10-03-2013,15-03-2013
SO53803,289,5003,5,1,5,03-03-2013,10-03-2013,15-03-2013
SO53803,174,5003,22,1,22,03-03-2013,10-03-2013,15-03-2013
SO53803,244,5003,35,1,35,03-03-2013,10-03-2013,15-03-2013
SO53804,295,12784,5,1,5,03-03-2013,10-03-2013,15-03-2013
SO53804,277,12784,54,1,54,03-03-2013,10-03-2013,15-03-2013
SO53805,289,3580,5,1,5,03-03-2013,10-03-2013,15-03-2013
SO53805,260,3580,120,1,120,03-03-2013,10-03-2013,15-03-2013
SO53806,289,15694,5,1,5,03-03-2013,10-03-2013,15-03-2013
SO53806,259,15694,2,1,2,03-03-2013,10-03-2013,15-03-2013
SO53807,289,3789,5,1,5,03-03-2013,10-03-2013,15-03-2013
SO53808,174,4070,22,1,22,03-03-2013,10-03-2013,15-03-2013
SO53808,104,4070,10,1,10,03-03-2013,10-03-2013,15-03-2013
SO53808,295,4070,5,1,5,03-03-2013,10-03-2013,15-03-2013
SO53808,245,4070,35,1,35,03-03-2013,10-03-2013,15-03-2013
SO53809,284,2814,35,1,35,03-03-2013,10-03-2013,15-03-2013
SO53809,289,2814,5,1,5,03-03-2013,10-03-2013,15-03-2013
SO53809,244,2814,35,1,35,03-03-2013,10-03-2013,15-03-2013
SO53810,290,4104,4,1,4,03-03-2013,10-03-2013,15-03-2013
SO53810,287,4104,33,1,33,03-03-2013,10-03-2013,15-03-2013
SO53810,246,4104,35,1,35,03-03-2013,10-03-2013,15-03-2013
SO53811,289,5041,5,1,5,03-03-2013,10-03-2013,15-03-2013
SO53811,282,5041,25,1,25,03-03-2013,10-03-2013,15-03-2013
SO53811,244,5041,35,1,35,03-03-2013,10-03-2013,15-03-2013
SO53812,290,16795,4,1,4,03-03-2013,10-03-2013,15-03-2013
SO53812,285,16795,21,1,21,03-03-2013,10-03-2013,15-03-2013
SO53813,285,1260,21,1,21,03-03-2013,10-03-2013,15-03-2013
SO53813,290,1260,4,1,4,03-03-2013,10-03-2013,15-03-2013
SO53813,259,1260,2,1,2,03-03-2013,10-03-2013,15-03-2013
SO53814,285,16001,21,1,21,03-03-2013,10-03-2013,15-03-2013
SO53814,166,16001,9,1,9,03-03-2013,10-03-2013,15-03-2013
SO53815,288,15899,29,1,29,03-03-2013,10-03-2013,15-03-2013
SO53815,291,15899,5,1,5,03-03-2013,10-03-2013,15-03-2013
SO53815,247,15899,55,1,55,03-03-2013,10-03-2013,15-03-2013
SO53815,246,15899,35,1,35,03-03-2013,10-03-2013,15-03-2013
SO53815,248,15899,50,1,50,03-03-2013,10-03-2013,15-03-2013
SO53816,291,6845,5,1,5,03-03-2013,10-03-2013,15-03-2013
SO53816,259,6845,2,1,2,03-03-2013,10-03-2013,15-03-2013
SO53817,291,6881,5,1,5,03-03-2013,10-03-2013,15-03-2013
SO53817,259,6881,2,1,2,03-03-2013,10-03-2013,15-03-2013
SO53818,284,674,35,1,35,03-03-2013,10-03-2013,15-03-2013
SO53818,289,674,5,1,5,03-03-2013,10-03-2013,15-03-2013
SO53818,244,674,35,1,35,03-03-2013,10-03-2013,15-03-2013
SO53818,166,674,9,1,9,03-03-2013,10-03-2013,15-03-2013
SO53818,277,674,54,1,54,03-03-2013,10-03-2013,15-03-2013
SO53819,174,1984,22,1,22,03-03-2013,10-03-2013,15-03-2013
SO53819,295,1984,5,1,5,03-03-2013,10-03-2013,15-03-2013
SO53819,104,1984,10,1,10,03-03-2013,10-03-2013,15-03-2013
SO53819,294,1984,64,1,64,03-03-2013,10-03-2013,15-03-2013
SO53820,115,4557,565,1,565,03-03-2013,10-03-2013,15-03-2013
SO53820,104,4557,10,1,10,03-03-2013,10-03-2013,15-03-2013
SO53820,295,4557,5,1,5,03-03-2013,10-03-2013,15-03-2013
SO53820,166,4557,9,1,9,03-03-2013,10-03-2013,15-03-2013
SO53821,118,2893,769,1,769,03-03-2013,10-03-2013,15-03-2013
